height,nonce
1720812,290674
1720813,2075783
1720814,1840726353
1720815,177967
1720816,3038354255
1720817,613568862
1720818,1118951
1720819,1977
1720820,497176
1720821,2276864289
1720822,2147487419
1720823,1002909217
1720824,328425
1720825,253299554
1720826,1723879535
1720827,181430
1720828,1031800541
1720829,33352
1720830,557845
1720831,773
1720832,29727
1720833,235970
1720834,947920732
1720835,10587390
1720836,1294
1720837,53261
1720838,364908261
1720839,2684378211
1720840,1056174
1720841,1496842386
1720842,14025372
1720843,445086
1720844,920393103
1720845,37208
1720846,14244
1720847,536916343
1720848,533147
1720849,3779571703
1720850,2169854056
1720851,73960
1720852,603989808
1720853,14663
1720854,100695
1720855,2046832158
1720856,8401390
1720857,318790434
1720858,3133156576
1720859,791755
1720860,53102
1720861,2281737394
1720862,309009
1720863,984269539
1720864,140740
1720865,37794
1720866,2020290221
1720867,46099
1720868,469057
1720869,2537936053
1720870,9014
1720871,14169509
1720872,115496
1720873,234815
1720874,12000
1720875,23226
1720876,3435974565
1720877,1895826215
1720878,2395133
1720879,139670
1720880,3372788987
1720881,2292
1720882,3579139459
1720883,14236765
1720884,2147484305
1720885,788532491
1720886,290442
1720887,3640816835
1720888,5804902
1720889,109061
1720890,3758096951
1720891,2404743949
1720892,157242
1720893,3208642659
1720894,1342546
1720895,26846
1720896,4156422696
1720897,771755394
1720898,339162853
1720899,6200
1720900,1426063569
1720901,2373977792
1720902,6308531
1720903,2312684317
1720904,32590
1720905,50089
1720906,1513060
1720907,16458
1720908,2583692271
1720909,6345945
1720910,449630448
1720911,855641534
1720912,1180461747
1720913,12610591
1720914,3888390434
1720915,14581
1720916,2863511511
1720917,2147491678
1720918,1280661456
1720919,3758110073
1720920,2147507626
1720921,3123614552
1720922,1351646407
1720923,3131068972
1720924,134960
1720925,1431657247
1720926,46420
1720927,96541
1720928,3500687351
1720929,102705
1720930,2143296035
1720931,920378060
1720932,13324
1720933,557855668
1720934,315884
1720935,2323666055
1720936,10785938
1720937,268437401
1720938,52
1720939,125798
1720940,858997268
1720941,976130018
1720942,3883931689
1720943,2864111464
1720944,184557569
1720945,382802
1720946,3533480654
1720947,771753443
1720948,56519
1720949,831185
1720950,21117
1720951,3363913358
1720952,173211
1720953,65814
1720954,9353
1720955,67
1720956,3104603963
1720957,3221230271
1720958,2008741572
1720959,1610642504
1720960,11316
1720961,7382424
1720962,64082
1720963,14533
1720964,3435974308
1720965,2791733938
1720966,70341
1720967,1717986933
1720968,2147515342
1720969,484
1720970,11184850
1720971,3106582181
1720972,146485
1720973,224396426
1720974,1510353309
1720975,2273313156
1720976,3187671706
1720977,2046821013
1720978,2147485216
1720979,1929479146
1720980,230052
1720981,74174
1720982,105460268
1720983,6279
1720984,9309
1720985,50639
1720986,9344
1720987,1141690416
1720988,2614933
1720989,721536927
1720990,239139
1720991,108687
1720992,715828046
1720993,2505398230
1720994,2415922685
1720995,8421322
1720996,931136182
1720997,1431664225
1720998,1533928217
1720999,10439793
1721000,2534031
1721001,2080374851
1721002,384679
1721003,536870955
1721004,2740305822
1721005,12927
1721006,3323913676
1721007,6521627
1721008,2068657609
1721009,4043403948
1721010,1090520189
1721011,110275
1721012,207102
1721013,10722
1721014,1431656725
1721015,333117
1721016,2076637
1721017,257578
1721018,535104
1721019,12059313
1721020,1289
1721021,1308647685
1721022,4213399
1721023,2365592522
1721024,22897
1721025,212288
1721026,954438191
1721027,856137
1721028,3758111133
1721029,496460
1721030,10546
1721031,3890921575
1721032,62730
1721033,1610631323
1721034,2147484866
1721035,18200
1721036,28808
1721037,8897
1721038,49866
1721039,755306624
1721040,1224910300
1721041,1073860316
1721042,8397
1721043,343177296
1721044,1946167510
1721045,1073754320
1721046,125863
1721047,3922514454
1721048,3321933006
1721049,12676789
1721050,3556769824
1721051,759
1721052,162138
1721053,38608
1721054,451612
1721055,4277351531
1721056,4127195611
1721057,378526
1721058,858994447
1721059,494
1721060,905971261
1721061,1359049913
1721062,1837105155
1721063,3681423706
1721064,14540423
1721065,199789
1721066,5654
1721067,2644
1721068,1510552284
1721069,553649490
1721070,1668
1721071,2147484592
1721072,785
1721073,2419
1721074,1610690179
1721075,232346525
1721076,3865661709
1721077,1718027201
1721078,205785
1721079,34113
1721080,3937105093
1721081,6506
1721082,429498653
1721083,1431655895
1721084,17641
1721085,1610612837
1721086,1997537740
1721087,259835
1721088,4064281570
1721089,406456
1721090,6247
1721091,60054
1721092,715827963
1721093,2801800406
1721094,602542
1721095,12583094
1721096,3435998237
1721097,3976200719
1721098,364385
1721099,615725494
1721100,694552
1721101,2237997
1721102,3292531153
1721103,1493172517
1721104,3238038381
1721105,11917
1721106,48381
1721107,306795037
1721108,3699376672
1721109,2684403419
1721110,632
1721111,126528
1721112,3892380928
1721113,4135631680
1721114,715827952
1721115,58421
1721116,82475
1721117,1610674137
1721118,129696
1721119,2863367651
1721120,1375731825
1721121,2987059397
1721122,10486222
1721123,2740919553
1721124,3384804970
1721125,3456238843
1721126,2863321157
1721127,468170
1721128,4129998826
1721129,3758118061
1721130,715828504
1721131,3221246073
1721132,858993661
1721133,2940654142
1721134,186518
1721135,8949074
1721136,2415950592
1721137,762152325
1721138,402982
1721139,3422829303
1721140,593878
1721141,13716
1721142,1449723
1721143,128381
1721144,715876150
1721145,418743
1721146,3523225950
1721147,2505406418
1721148,68662
1721149,654678
1721150,578818422
1721151,2169858702
1721152,163415
1721153,528482380
1721154,718571
1721155,8950
1721156,247465321
1721157,1789640015
1721158,357914971
1721159,2808117
1721160,1824522345
1721161,598474956
1721162,4196737
1721163,2643134113
1721164,91745
1721165,2399222235
1721166,3179283014
1721167,3151324117
1721168,2221823551
1721169,47551
1721170,609962
1721171,239506
1721172,2505401032
1721173,421629
1721174,505272
1721175,1269571
1721176,715907341
1721177,858993591
1721178,2801802055
1721179,1789579211
1721180,2483030674
1721181,733469
1721182,687870133
1721183,2227
1721184,590543
1721185,9
1721186,2576985300
1721187,1241514098
1721188,1431655904
1721189,721510333
1721190,2898
1721191,3514066842
1721192,55987
1721193,2785026391
1721194,33948
1721195,88248
1721196,180016
1721197,4026684
1721198,1635783655
1721199,1677724447
1721200,74628
1721201,1431667620
1721202,12471
1721203,3937060295
1721204,289807
1721205,40729
1721206,1457021553
1721207,2684355180
1721208,2517
1721209,3992979282
1721210,536873361
1721211,2038431861
1721212,21231
1721213,2281702096
1721214,6711163
1721215,2098165
1721216,3758103053
1721217,186220
1721218,201789
1721219,306173
1721220,25403
1721221,66306
1721222,536872137
1721223,6806443
1721224,2863311870
1721225,12303489
1721226,715922638
1721227,847249878
1721228,14884
1721229,2147486418
1721230,1840700759
1721231,92997
1721232,1431655924
1721233,1775
1721234,42138
1721235,3514065084
1721236,429499298
1721237,4452
1721238,2869183660
1721239,318770171
1721240,5183
1721241,8837
1721242,1181
1721243,2863311588
1721244,1258297770
1721245,859001091
1721246,43776
1721247,2204531344
1721248,16107075
1721249,4
1721250,715842620
1721251,679483945
1721252,14990
1721253,52393
1721254,17714
1721255,50447265
1721256,357996158
1721257,4127197253
1721258,4056036421
1721259,357914165
1721260,805318312
1721261,805369269
1721262,31863
1721263,3759
1721264,2741397732
1721265,1766305908
1721266,4110420297
1721267,23687
1721268,70969
1721269,2650800766
1721270,463501
1721271,9777
1721272,4027310
1721273,715831703
1721274,110335
1721275,60831
1721276,3221225475
1721277,2704487442
1721278,10863140
1721279,41004
1721280,219616
1721281,1610616930
1721282,4194404
1721283,66419
1721284,1069268502
1721285,1082
1721286,2147512091
1721287,2863314125
1721288,2415929493
1721289,310326
1721290,18259
1721291,3221239674
1721292,246
1721293,3033378734
1721294,1088
1721295,4093641537
1721296,252861
1721297,165531
1721298,1944936595
1721299,18835
1721300,280401
1721301,1120747
1721302,531721
1721303,828000
1721304,12651416
1721305,2139771503
1721306,3321888893
1721307,1147274283
1721308,29175
1721309,14691708
1721310,1651910982
1721311,159816
1721312,12081546
1721313,25648
1721314,293285
1721315,50231
1721316,61825
1721317,1097790273
1721318,7322815
1721319,513947
1721320,536871270
1721321,536892343
1721322,3365175388
1721323,855639314
1721324,9358
1721325,206
1721326,2147487746
1721327,203431
1721328,10066829
1721329,499003
1721330,486588939
1721331,906004501
1721332,1308678181
1721333,2147486220
1721334,2983585
1721335,526978
1721336,188854
1721337,402654218
1721338,327421045
1721339,3833601438
1721340,2689947563
1721341,1859
1721342,336107
1721343,966373491
1721344,3007393253
1721345,1833
1721346,6711116
1721347,142607025
1721348,2147495013
1721349,4219470210
1721350,2147488741
1721351,2912249884
1721352,2952792331
1721353,722081130
1721354,4043311017
1721355,191163
1721356,98775
1721357,1947446
1721358,1431676927
1721359,2449477409
1721360,3435987381
1721361,1739
1721362,183259
1721363,14681694
1721364,3087024743
1721365,99756
1721366,3305638454
1721367,228305
1721368,2274
1721369,3937065385
1721370,1543849070
1721371,3279659136
1721372,3852
1721373,1141647746
1721374,2147518607
1721375,65010
1721376,1932738058
1721377,94264
1721378,65612
1721379,2843738770
1721380,1617584
1721381,1778437220
1721382,1431669399
1721383,46976
1721384,10
1721385,218104076
1721386,1073747917
1721387,458674
1721388,3200258922
1721389,104048737
1721390,84869
1721391,1288509371
1721392,179097
1721393,2969569727
1721394,548149
1721395,40871
1721396,42362
1721397,281036
1721398,3221238405
1721399,2863340609
1721400,13284
1721401,3251641173
1721402,3506439540
1721403,16856306
1721404,3716434468
1721405,411150
1721406,11340652
1721407,2067150971
1721408,268479055
1721409,1872113012
1721410,859023777
1721411,72821
1721412,2826417222
1721413,1884
1721414,148644
1721415,45194
1721416,805312850
1721417,127049
1721418,4211114754
1721419,51687
1721420,7830211
1721421,187048
1721422,328049
1721423,86400089
1721424,858994288
1721425,6108475
1721426,2701132725
1721427,52200
1721428,686032774
1721429,13428324
1721430,2617301220
1721431,58035
1721432,279175
1721433,322912
1721434,2298521144
1721435,14025485
1721436,5940
1721437,3221242275
1721438,91827
1721439,62849
1721440,30943
1721441,2982150732
1721442,3079081637
1721443,654333134
1721444,429498181
1721445,536879654
1721446,858994480
1721447,771832597
1721448,2575306387
1721449,3590324326
1721450,3457702927
1721451,174718
1721452,3587
1721453,352664
1721454,1610613884
1721455,2277
1721456,959
1721457,679734
1721458,3624619041
1721459,268443326
1721460,4490
1721461,2262827096
1721462,1670598620
1721463,295
1721464,23838
1721465,99940
1721466,613572574
1721467,2577033861
1721468,25538
1721469,29795
1721470,2467028147
1721471,715838375
1721472,2130789200
1721473,1227767117
1721474,4227933236
1721475,1981842376
1721476,68389
1721477,2037355847
1721478,14093003
1721479,129365
1721480,2147529929
1721481,2147488317
1721482,10093019
1721483,1288491255
1721484,2560007
1721485,2228
1721486,201328561
1721487,4195384
1721488,27998
1721489,85137
1721490,33692
1721491,59087
1721492,858998267
1721493,13992338
1721494,3165308012
1721495,2505405031
1721496,2362234057
1721497,8418314
1721498,86140
1721499,5152
1721500,3258516722
1721501,3229620295
1721502,32949
1721503,1291846114
1721504,1226644923
1721505,339741118
1721506,3609243313
1721507,20481
1721508,1301048
1721509,1553209545
1721510,2919292767
1721511,42832
1721512,3221226012
1721513,2184
1721514,2952798209
1721515,536872739
1721516,2810193452
1721517,3871624405
1721518,1124136033
1721519,276719
1721520,8424912
1721521,2097985
1721522,7693
1721523,31821
1721524,46696
1721525,36898
1721526,1795614
1721527,453
1721528,10153818
1721529,3758106734
1721530,6458
1721531,9370
1721532,319960
1721533,858994059
1721534,461480006
1721535,3445
1721536,1140935624
1721537,56
1721538,1291845735
1721539,653430
1721540,1184507754
1721541,583008840
1721542,2671183574
1721543,1610613523
1721544,141463
1721545,2863311767
1721546,2863322148
1721547,8948462
1721548,2483028963
1721549,3221231841
1721550,9321277
1721551,41471
1721552,3232
1721553,2382366351
1721554,8446837
1721555,2386094291
1721556,408946667
1721557,84456
1721558,4144034951
1721559,347442
1721560,2688024751
1721561,1431656109
1721562,3812622536
1721563,1040216131
1721564,97512
1721565,3718176095
1721566,3577
1721567,1342188630
1721568,14680650
1721569,7834
1721570,975
1721571,69090
1721572,4060099182
1721573,6952588
1721574,3221247948
1721575,62633
1721576,41139
1721577,468037109
1721578,255015003
1721579,94203
1721580,4093642418
1721581,46967
1721582,3542103482
1721583,1431671970
1721584,10490826
1721585,155777
1721586,2919484462
1721587,57368
1721588,406323244
1721589,595906
1721590,823895
1721591,1431658316
1721592,15
1721593,545
1721594,1895830656
1721595,30075
1721596,920352219
1721597,2466287220
1721598,1728054861
1721599,3579165775
1721600,95818
1721601,10082992
1721602,2147514289
1721603,2147483951
1721604,6726
1721605,3579141859
1721606,1118552
1721607,2147486130
1721608,86494
1721609,1431689804
1721610,1822
1721611,1046030510
1721612,2147566060
1721613,1073746317
1721614,86104
1721615,1514146604
1721616,5021
1721617,2372928474
1721618,13479262
1721619,2147484205
1721620,1073799622
1721621,2863311643
1721622,24072
1721623,39300
1721624,3156107
1721625,1073743788
1721626,14568
1721627,84990
1721628,3579145531
1721629,2030066249
1721630,110568
1721631,746952120
1721632,27430
1721633,486540024
1721634,2030701242
1721635,4415493
1721636,69802
1721637,181354
1721638,1776987996
1721639,97470
1721640,361116
1721641,3504603507
1721642,2440624474
1721643,1077078061
1721644,6047476
1721645,429498632
1721646,1372727420
1721647,183392
1721648,3221259997
1721649,4196854
1721650,103870
1721651,3634368665
1721652,3579144496
1721653,11143
1721654,2147489231
1721655,1019216425
1721656,2797600814
1721657,1879092899
1721658,219610
1721659,294521
1721660,174233
1721661,559769
1721662,665894
1721663,3579139420
1721664,3313500284
1721665,73548
1721666,319342
1721667,2147483649
1721668,218170207
1721669,858993705
1721670,357941283
1721671,74906
1721672,2147486885
1721673,3865471868
1721674,1265
1721675,2147501621
1721676,2483008
1721677,5576
1721678,1532800252
1721679,4127212903
1721680,274000
1721681,5970892
1721682,2290649518
1721683,3937076138
1721684,1508
1721685,59649
1721686,590008927
1721687,325445
1721688,1681
1721689,9320862
1721690,5675
1721691,603366571
1721692,53258
1721693,830809021
1721694,4076865135
1721695,131738
1721696,2918450
1721697,3758097241
1721698,21615
1721699,141841669
1721700,76898482
1721701,3124784438
1721702,3422552402
1721703,126
1721704,817
1721705,479960
1721706,2863311577
1721707,3865472262
1721708,3405775248
1721709,2863328835
1721710,3238036530
1721711,180350
1721712,585680812
1721713,1080453422
1721714,2130716517
1721715,2415922666
1721716,224
1721717,2684360015
1721718,176161641
1721719,64178
1721720,654383070
1721721,1342192467
1721722,1252700804
1721723,449847
1721724,14521833
1721725,3377813832
1721726,118840194
1721727,2876733768
1721728,3089
1721729,1073742161
1721730,208272
1721731,2418820
1721732,1016730693
1721733,252192
1721734,18018
1721735,1431668070
1721736,14623
1721737,45493
1721738,3892324907
1721739,3067874931
1721740,3573702690
1721741,45708
1721742,3221292608
1721743,28631
1721744,1325422828
1721745,22998
1721746,2576980502
1721747,3590371474
1721748,17291
1721749,226
1721750,1775076903
1721751,125580
1721752,75770
